x_lsat,x_ugpa,x_fulltime,x_fam_inc,x_tier,z_white,y_zgpa
45.0,3.6,1,3.0,5,1,0.81
42.0,3.3,1,4.0,5,1,0.8
32.0,3.4,2,3.0,5,1,0.1
40.0,2.3,1,3.0,3,1,1.07
45.0,3.7,1,4.0,6,1,-0.39
40.0,3.4,1,4.0,4,1,-0.73
34.0,3.8,1,3.0,4,1,-0.3
41.0,2.5,1,4.0,3,1,-0.7
38.0,3.3,1,3.0,5,0,-0.25
36.0,3.1,2,4.0,4,1,-0.35
32.0,2.4,1,4.0,2,1,-1.02
42.0,2.9,1,3.0,3,1,0.76
38.0,2.8,1,5.0,4,1,0.17
36.0,3.1,1,3.0,4,1,0.13
27.3,3.2,1,3.0,3,1,-0.99
35.0,3.3,1,3.0,3,1,0.19
31.0,3.7,1,3.0,5,1,-1.82
33.0,3.5,1,2.0,5,1,0.97
37.0,2.6,1,2.0,4,1,-0.67
36.0,3.2,1,4.0,3,1,-0.82
33.5,2.9,1,1.0,5,1,0.89
44.0,3.3,1,3.0,4,1,0.04
35.0,3.5,1,3.0,4,1,1.78
40.7,3.1,1,4.0,4,1,0.03
41.0,4.0,1,4.0,4,1,2.03
34.0,3.3,1,4.0,2,1,-0.59
31.0,2.9,1,3.0,2,1,1.29
39.0,2.7,1,4.0,3,1,-0.26
40.0,3.5,1,2.0,5,1,1.25
24.0,3.5,1,3.0,3,1,-0.58
33.5,3.5,1,5.0,5,1,-0.13
32.0,2.7,1,3.0,2,1,-1.04
40.0,3.2,1,4.0,4,1,0.74
42.0,3.6,2,3.0,4,1,0.37
47.0,4.0,1,3.0,5,1,0.34
38.0,4.0,1,3.0,4,1,0.78
41.0,3.5,1,3.0,5,1,0.09
33.0,3.7,1,3.0,3,1,0.67
39.0,2.9,1,3.0,3,1,-0.18
40.0,3.4,1,3.0,4,1,-0.46
40.0,3.1,1,4.0,4,1,0.08
43.0,3.0,1,2.0,4,1,0.75
37.0,2.6,1,5.0,3,1,2.14
27.0,2.8,1,1.0,2,0,-0.79
46.0,2.9,1,4.0,4,1,-2.01
34.3,3.2,1,3.0,3,1,1.34
32.0,3.1,1,4.0,3,1,-0.26
35.0,3.2,1,4.0,4,1,-1.51
37.0,2.8,1,3.0,6,1,0.96
37.0,3.5,1,4.0,3,1,2.39
37.0,3.7,1,5.0,3,1,0.63
29.5,3.9,1,5.0,3,1,-0.5
32.0,3.8,1,3.0,3,1,1.07
38.0,3.6,1,4.0,4,1,1.86
44.0,3.4,1,4.0,5,1,0.57
41.0,3.2,1,4.0,3,1,1.0
43.0,3.5,1,4.0,5,1,0.34
42.0,4.0,1,4.0,5,1,0.82
35.0,3.8,1,4.0,3,1,-0.26
32.0,3.5,1,3.0,4,1,1.27
40.0,3.8,1,4.0,6,1,0.71
41.0,2.7,1,4.0,3,1,-0.4
27.0,2.8,1,3.0,3,1,-0.7
38.5,2.9,1,5.0,3,1,-1.36
44.0,3.3,1,3.0,5,0,-2.52
21.0,3.5,1,2.0,4,0,-1.85
34.0,3.3,2,3.0,4,1,-1.86
42.0,2.6,1,3.0,4,1,0.83
42.0,2.8,1,5.0,3,1,-0.56
40.0,3.7,1,4.0,5,1,1.72
35.0,3.5,1,4.0,3,1,0.15
37.0,3.0,1,2.0,5,1,1.13
35.0,2.9,1,4.0,2,1,-0.68
38.0,3.3,1,4.0,3,1,-1.24
41.0,3.7,1,4.0,4,1,1.15
46.0,3.1,1,3.0,6,0,-0.99
46.0,4.0,1,3.0,5,1,1.31
38.0,3.4,1,4.0,6,1,1.07
34.0,3.2,1,4.0,4,1,0.32
31.5,3.0,1,4.0,3,1,-0.17
34.0,3.0,1,3.0,3,1,-1.13
42.0,3.3,2,4.0,5,1,-0.04
36.0,3.0,1,3.0,3,1,0.32
34.0,3.0,1,4.0,3,1,0.11
34.0,3.2,1,4.0,5,1,-1.03
46.0,3.5,1,4.0,6,1,-0.56
42.0,3.0,2,4.0,4,1,-0.49
37.0,3.2,1,4.0,3,1,0.5
39.0,3.2,1,3.0,5,1,0.14
44.0,3.3,1,4.0,6,1,-0.49
46.0,3.5,1,4.0,4,1,1.17
43.0,3.5,2,3.0,5,1,1.77
43.0,3.1,1,4.0,4,1,-0.12
45.0,3.1,1,3.0,5,1,-0.16
42.0,4.0,1,4.0,4,1,2.17
39.0,3.2,2,4.0,3,1,0.24
35.0,3.1,1,5.0,3,1,0.65
38.0,3.1,1,4.0,6,1,-0.57
36.0,3.4,1,3.0,4,1,2.04
40.0,3.5,1,5.0,2,1,1.28
34.0,3.3,1,5.0,3,1,-0.18
35.0,3.2,1,2.0,2,1,0.72
46.0,3.3,1,4.0,5,0,-1.18
31.0,3.1,1,4.0,2,1,0.0
35.0,2.6,1,4.0,5,1,-1.24
39.0,2.9,1,3.0,3,1,-0.63
37.0,3.6,1,3.0,2,1,1.37
37.0,2.9,1,4.0,3,1,0.38
41.0,2.3,1,4.0,3,1,-0.59
33.0,3.1,1,5.0,3,1,-0.53
38.0,2.5,1,4.0,3,1,0.87
29.0,2.5,2,3.0,5,0,-1.38
38.0,2.6,1,3.0,4,1,-1.1
36.0,2.5,1,4.0,3,1,0.37
42.0,3.2,1,5.0,3,1,0.29
32.0,2.5,1,3.0,3,1,-0.1
35.0,3.4,1,4.0,3,1,2.9
48.0,3.8,1,3.0,5,1,-0.16
36.0,3.3,1,4.0,4,1,-0.21
34.5,3.1,1,4.0,3,1,-1.1
36.0,3.2,1,2.0,2,1,0.58
22.0,3.5,1,4.0,4,1,-0.75
34.0,2.9,1,3.0,3,1,-0.67
31.5,2.8,1,5.0,2,1,-0.12
42.0,3.3,1,3.0,4,1,-0.01
30.0,3.0,1,3.0,3,1,-0.61
36.0,2.9,2,3.0,3,1,-0.62
37.0,3.1,1,4.0,6,1,0.33
40.0,3.8,1,3.0,4,1,-0.26
33.0,3.2,1,2.0,3,1,0.51
31.0,3.3,1,4.0,3,1,-1.25
40.0,3.8,1,3.0,4,1,0.02
35.0,3.1,1,4.0,3,1,0.81
30.0,3.3,1,5.0,6,0,-1.79
39.0,3.1,1,4.0,3,1,0.24
35.0,3.5,1,1.0,5,1,0.57
36.0,3.7,1,3.0,4,1,0.23
41.0,3.7,1,4.0,4,1,-0.01
44.0,3.4,1,3.0,3,1,0.61
40.0,2.5,1,5.0,4,1,-0.51
42.0,3.7,1,5.0,5,1,-0.98
42.0,2.8,1,2.0,3,1,0.03
36.0,3.2,1,3.0,4,1,-0.82
41.0,3.7,1,3.0,4,1,0.47
32.0,3.7,1,4.0,3,1,1.26
22.0,2.5,1,3.0,4,0,-1.84
40.0,2.6,1,3.0,3,1,0.49
35.0,3.1,1,5.0,3,1,0.55
32.5,2.8,1,4.0,2,1,-0.01
36.0,3.1,1,4.0,3,1,0.35
31.3,3.0,1,4.0,3,1,-0.34
37.0,3.2,1,3.0,4,1,-0.63
40.0,3.3,1,4.0,3,1,1.3
40.0,3.7,1,4.0,6,1,0.05
25.0,2.9,1,2.0,5,0,-1.19
31.0,3.9,1,3.0,3,1,0.66
41.0,2.9,2,3.0,3,1,0.23
32.0,2.8,1,4.0,2,1,1.21
35.0,3.6,1,3.0,4,1,-0.11
42.0,3.5,1,3.0,4,1,0.6
44.0,3.6,1,3.0,4,1,1.66
41.0,3.1,1,4.0,4,1,0.21
31.5,3.0,1,3.0,3,1,0.15
42.0,3.6,1,3.0,5,1,0.42
37.0,3.5,1,4.0,4,1,1.17
32.5,3.2,1,2.0,3,1,0.6
41.0,3.7,1,4.0,5,1,1.3
35.0,3.3,1,4.0,3,1,0.55
41.0,3.4,1,4.0,3,1,-2.15
36.0,2.9,2,1.0,2,1,0.69
41.0,3.3,1,3.0,4,1,0.2
28.5,2.7,1,3.0,4,1,0.69
39.0,3.9,1,4.0,3,1,0.03
42.0,2.8,1,5.0,4,1,0.12
41.0,3.3,1,4.0,3,1,-1.07
41.0,3.5,1,3.0,5,1,-0.22
33.0,3.5,1,3.0,5,1,1.13
40.0,2.5,1,4.0,3,1,-0.72
42.0,3.4,1,4.0,4,1,1.19
36.0,3.1,1,3.0,4,1,1.02
42.0,3.6,1,3.0,6,1,0.72
42.0,3.7,1,3.0,4,1,0.75
39.0,3.4,2,3.0,2,1,1.77
38.0,3.0,1,2.0,3,1,-0.53
38.0,3.3,1,4.0,3,1,0.74
46.0,3.3,1,2.0,4,1,0.41
39.0,3.0,1,4.0,3,1,-0.37
35.0,3.7,1,3.0,4,1,0.68
33.5,3.3,1,4.0,3,1,0.68
40.0,3.0,1,3.0,2,1,-0.96
45.0,3.5,1,3.0,5,1,-1.82
32.0,2.6,1,5.0,2,1,0.63
34.0,3.5,1,4.0,4,1,-1.28
41.0,3.6,1,4.0,5,1,-0.1
30.0,3.5,1,4.0,2,1,-0.41
44.0,3.7,1,2.0,6,1,-0.76
38.0,3.1,1,2.0,5,1,0.78
36.0,3.7,1,2.0,5,1,0.84
34.5,3.8,2,3.0,4,1,0.58
36.0,3.0,1,4.0,5,1,-1.36
43.0,3.6,1,3.0,3,1,1.79
37.0,3.4,1,4.0,3,1,-0.4
36.0,3.5,1,4.0,3,1,-0.04
40.0,3.2,1,4.0,5,1,-0.39
39.0,3.4,1,3.0,4,1,-0.57
44.0,3.6,1,3.0,5,1,0.61
45.0,3.1,1,2.0,4,1,0.97
45.0,3.0,1,4.0,5,1,0.87
37.0,3.0,1,4.0,2,1,1.98
38.0,3.6,1,3.0,4,1,1.03
38.0,3.7,1,4.0,3,1,1.2
35.0,3.1,1,5.0,4,1,-0.37
42.0,3.3,1,4.0,4,1,0.16
41.0,3.3,1,4.0,2,1,1.3
39.0,3.2,1,3.0,6,1,-0.04
33.0,3.1,1,4.0,2,1,0.73
38.0,3.5,1,5.0,6,1,0.73
32.0,3.0,1,3.0,5,1,0.29
36.0,2.9,1,5.0,3,1,-0.49
41.0,2.4,1,4.0,3,1,1.82
36.0,3.0,1,4.0,4,1,0.13
37.0,2.8,1,4.0,3,1,0.81
39.0,3.7,1,3.0,3,1,0.28
44.0,3.2,1,3.0,4,1,0.65
41.0,3.0,1,4.0,3,1,0.68
23.0,2.9,1,3.0,1,0,-1.28
36.0,3.4,1,3.0,4,1,-0.87
36.0,3.2,2,2.0,6,1,-1.52
30.5,3.2,2,3.0,2,1,1.57
40.0,3.6,1,3.0,5,1,0.16
27.0,3.3,1,4.0,3,1,-0.15
40.0,3.0,1,4.0,6,1,0.86
44.0,3.0,1,3.0,5,1,0.75
44.0,2.9,1,3.0,4,1,1.42
38.0,3.1,1,5.0,3,1,1.12
41.0,3.2,1,4.0,6,1,1.55
36.0,2.9,1,4.0,3,1,-0.14
40.0,2.7,1,4.0,4,1,-0.91
37.0,3.4,1,3.0,4,1,0.17
47.0,3.6,1,5.0,5,1,0.7
38.0,3.2,1,4.0,4,1,1.46
37.0,2.4,1,2.0,2,1,-0.03
45.0,3.8,1,4.0,5,1,0.96
37.5,3.2,1,2.0,5,1,0.97
39.0,2.4,1,5.0,3,1,0.24
45.0,3.2,1,4.0,4,1,1.63
41.0,3.1,1,5.0,4,1,-0.62
36.0,3.2,1,4.0,3,1,-0.71
42.0,3.0,1,3.0,4,1,0.72
41.0,3.6,1,3.0,4,1,0.79
48.0,2.4,2,4.0,3,1,0.75
37.0,3.6,1,4.0,6,1,1.06
30.5,3.1,1,4.0,2,1,0.42
43.0,3.8,1,5.0,4,1,0.03
35.0,3.1,1,4.0,3,1,-1.12
46.0,3.1,1,4.0,3,1,1.93
45.0,4.0,1,4.0,5,1,1.16
47.0,4.0,1,5.0,5,1,0.79
36.0,2.7,1,3.0,3,1,1.26
31.0,3.8,1,2.0,2,1,1.48
36.0,3.7,1,2.0,3,1,0.97
33.0,3.2,1,4.0,4,1,-1.51
36.0,3.6,1,3.0,3,1,1.47
32.0,2.8,1,4.0,4,1,-0.3
42.0,2.5,1,4.0,3,1,-1.24
33.0,4.0,1,4.0,4,1,0.83
39.0,3.4,1,4.0,5,1,0.75
44.0,3.2,1,4.0,3,1,1.29
34.5,3.3,1,4.0,5,1,0.29
40.0,3.8,2,4.0,3,1,1.59
33.0,3.4,1,5.0,4,1,-0.14
37.0,3.0,1,4.0,5,1,-0.44
43.0,3.6,1,4.0,4,1,1.25
35.0,3.0,1,3.0,3,1,0.28
42.0,3.0,2,5.0,4,1,-0.05
36.0,3.3,1,3.0,3,1,-0.2
36.0,3.0,1,4.0,3,1,1.64
37.0,3.3,1,4.0,4,1,1.09
33.0,3.2,1,4.0,2,1,1.09
42.0,3.1,1,4.0,3,1,0.56
20.0,3.1,2,2.0,4,0,-1.18
45.0,3.7,1,4.0,5,1,-1.08
45.0,3.0,1,1.0,4,1,0.36
36.0,3.1,1,4.0,5,1,1.43
43.0,3.4,1,4.0,6,1,0.56
37.0,2.5,1,2.0,4,1,0.76
38.0,3.5,1,4.0,3,1,-0.88
35.0,3.3,1,2.0,5,1,-0.43
36.0,3.1,1,3.0,5,1,-2.16
34.0,3.3,1,2.0,3,1,-0.23
31.0,3.5,1,4.0,4,1,-0.16
39.0,3.0,1,4.0,4,1,-0.95
39.0,3.3,1,2.0,4,1,-0.46
40.0,3.7,1,4.0,1,1,1.83
46.0,3.7,1,4.0,6,1,-0.91
42.0,2.9,1,4.0,4,1,-1.83
47.0,2.8,1,5.0,5,1,1.49
37.0,3.6,1,3.0,4,1,1.22
41.0,3.8,1,2.0,4,1,0.75
25.0,2.8,1,4.0,4,0,-2.17
39.5,3.2,1,3.0,5,1,1.41
40.0,2.9,1,4.0,4,1,0.93
38.0,3.0,1,2.0,3,1,0.27
32.5,2.7,1,3.0,2,1,0.75
33.0,3.4,1,5.0,4,1,0.38
41.0,3.7,1,4.0,4,1,0.17
33.0,3.0,1,4.0,2,1,-0.82
37.0,2.7,1,4.0,3,1,-0.27
36.0,2.9,1,4.0,4,1,-0.76
40.0,3.9,1,3.0,4,1,1.09
36.0,3.3,1,5.0,5,1,0.44
38.0,3.3,1,4.0,3,1,0.17
41.0,3.3,1,4.0,3,1,0.78
40.0,3.5,1,4.0,4,1,-0.52
37.0,3.3,1,3.0,3,1,0.98
40.0,2.2,1,4.0,4,0,-1.83
40.0,2.8,1,3.0,4,1,1.41
28.5,3.6,1,4.0,6,0,-1.3
35.0,3.2,1,5.0,6,1,-0.75
36.5,3.5,1,2.0,3,1,-0.63
35.0,3.0,2,3.0,5,1,-1.45
33.0,3.6,1,4.0,5,1,0.33
44.0,2.6,2,4.0,3,1,2.31
33.0,3.5,1,4.0,5,1,-0.31
28.7,3.3,1,4.0,2,1,0.13
30.0,3.5,1,4.0,3,1,1.83
48.0,3.2,1,3.0,3,1,1.8
44.0,3.8,1,4.0,3,1,2.98
40.0,3.2,1,3.0,4,1,1.19
38.0,3.0,1,2.0,4,1,-1.52
30.0,2.7,2,3.0,5,0,-1.47
38.0,2.8,1,3.0,3,1,-0.68
44.0,3.5,1,4.0,3,1,1.34
40.0,2.4,1,3.0,4,1,0.0
27.0,2.6,2,5.0,2,1,0.2
23.7,3.0,1,3.0,2,0,-2.13
42.0,3.3,1,4.0,4,1,0.68
35.0,2.9,1,3.0,3,1,0.55
40.0,3.5,1,2.0,3,1,0.69
42.0,3.6,1,2.0,5,1,0.54
38.0,3.6,1,3.0,5,1,-0.16
26.0,2.5,1,3.0,1,0,-0.08
33.0,3.1,1,4.0,3,1,0.22
35.0,3.5,1,3.0,4,1,1.11
37.0,3.3,1,4.0,3,1,1.62
39.0,3.3,1,4.0,4,1,-0.31
31.0,3.3,1,3.0,4,0,-0.78
33.0,3.2,1,4.0,3,1,-0.42
35.0,3.6,1,4.0,3,1,-1.44
30.0,2.7,1,4.0,3,1,-1.36
40.0,3.3,1,3.0,2,1,1.39
44.0,3.0,1,4.0,4,1,-1.24
39.0,4.0,1,4.0,4,1,2.14
35.0,2.8,1,2.0,5,1,-1.4
42.0,2.9,1,3.0,3,1,-0.51
41.0,3.7,1,3.0,4,1,0.06
42.5,3.0,1,4.0,5,1,0.43
39.0,2.9,1,4.0,3,1,-1.08
35.0,2.7,1,4.0,3,1,-1.39
40.0,3.1,1,4.0,3,1,1.0
34.0,3.4,1,2.0,3,1,-1.03
39.0,2.8,1,3.0,3,1,-0.51
42.0,3.5,1,4.0,3,1,0.9
42.0,3.2,1,5.0,5,1,0.36
39.0,3.6,1,3.0,6,1,-1.23
41.0,3.2,1,3.0,5,1,-0.12
35.0,2.5,1,4.0,3,1,-0.25
40.0,2.7,1,4.0,3,1,1.19
39.0,2.7,1,4.0,3,1,-0.13
42.0,3.3,1,2.0,4,1,-0.34
36.0,3.2,1,3.0,5,1,-1.04
35.0,2.8,1,4.0,3,1,-0.85
40.0,4.0,1,4.0,4,1,-0.54
42.0,4.0,1,2.0,3,1,0.64
25.0,2.3,2,3.0,3,0,-0.51
33.0,3.8,1,3.0,5,1,0.99
34.0,3.1,1,3.0,3,1,-1.45
34.0,3.8,1,3.0,4,1,0.23
43.0,4.0,1,3.0,3,1,2.26
32.0,3.2,1,5.0,3,1,0.79
26.5,3.2,1,3.0,3,0,-0.99
39.0,3.5,1,3.0,3,1,1.47
33.0,3.0,1,3.0,3,1,-0.06
25.5,3.2,1,2.0,3,1,0.33
47.0,3.9,1,3.0,5,1,1.57
29.0,3.5,1,4.0,3,1,0.07
35.0,3.6,1,3.0,3,1,0.84
38.0,2.3,1,4.0,3,1,-0.73
39.0,3.6,1,4.0,4,1,2.05
31.0,3.3,1,3.0,3,1,-1.48
27.0,3.7,1,3.0,4,0,-2.06
37.0,2.6,1,3.0,4,1,-1.1
38.0,3.7,1,4.0,3,1,-0.11
31.0,2.7,1,4.0,3,1,-1.05
33.0,3.2,1,4.0,5,1,-0.81
31.0,2.7,1,5.0,2,1,-1.31
43.0,3.0,1,3.0,4,1,-1.12
40.0,3.6,1,3.0,4,1,1.11
39.0,2.9,1,5.0,3,1,-1.22
38.0,2.7,1,4.0,5,1,0.79
46.0,3.2,1,3.0,4,1,0.7
39.0,3.3,1,5.0,3,1,-0.11
23.7,2.9,1,3.0,3,1,-1.8
42.0,3.3,1,3.0,5,1,0.1
30.0,2.9,1,3.0,2,1,-0.14
38.0,3.3,1,4.0,3,1,0.31
32.0,3.2,1,5.0,2,1,-0.46
35.0,3.4,1,4.0,3,1,-0.73
40.0,3.6,1,3.0,4,1,1.33
38.0,3.4,1,5.0,3,1,-0.1
38.0,3.8,1,3.0,4,1,-1.65
30.0,3.3,1,2.0,1,0,0.64
35.5,2.3,1,3.0,2,1,-0.3
35.0,3.2,1,4.0,3,1,0.05
33.0,3.6,1,4.0,4,1,0.4
45.0,3.9,1,4.0,5,1,0.83
34.0,3.2,1,3.0,4,1,0.8
41.0,3.1,1,1.0,2,1,0.92
31.0,3.5,1,4.0,3,1,1.09
42.0,4.0,1,3.0,6,1,-0.92
35.0,2.4,1,3.0,2,1,-0.06
40.0,2.6,1,5.0,4,1,0.35
37.0,3.8,1,3.0,5,1,0.65
41.0,3.5,1,4.0,4,1,1.83
35.5,3.4,1,4.0,4,1,-0.35
43.0,3.2,1,3.0,4,1,-0.82
43.0,3.9,1,3.0,6,1,0.1
31.0,2.6,1,4.0,1,0,1.57
35.0,3.2,1,4.0,3,1,-0.85
35.0,2.7,1,3.0,2,1,2.56
40.0,2.9,1,4.0,6,1,0.04
46.0,3.1,1,4.0,4,1,0.04
38.0,2.9,1,4.0,4,1,-0.6
40.0,3.5,1,4.0,4,1,-0.11
38.0,3.6,1,4.0,5,1,0.82
38.0,3.9,1,2.0,5,1,1.13
39.0,3.5,1,4.0,5,1,0.62
39.0,2.6,1,3.0,5,1,1.31
30.0,3.2,1,4.0,2,1,0.68
38.0,3.1,1,4.0,3,1,0.6
39.0,3.4,1,1.0,3,1,0.35
38.0,3.0,1,3.0,3,1,1.13
47.0,3.1,1,3.0,6,1,0.62
40.0,2.7,2,4.0,5,1,1.14
31.0,2.7,2,4.0,4,1,-0.18
36.0,2.9,1,4.0,3,1,-1.05
33.0,3.0,1,3.0,4,1,-1.04
39.0,2.8,1,4.0,3,1,-0.78
38.0,3.0,1,5.0,3,1,0.44
33.0,2.9,1,3.0,2,1,1.38
41.0,3.5,1,4.0,4,1,1.19
34.0,3.2,1,4.0,2,1,-0.35
42.0,3.2,1,4.0,4,1,0.1
37.0,3.4,1,3.0,3,1,0.1
40.0,3.1,1,4.0,4,1,1.53
35.0,3.5,1,4.0,4,1,1.67
40.0,3.9,1,3.0,2,1,1.43
32.0,2.6,1,3.0,2,1,-1.71
37.0,2.9,1,4.0,3,1,-0.41
34.5,3.4,1,4.0,3,1,1.18
42.0,3.1,1,3.0,4,1,-0.13
36.5,3.2,1,3.0,3,1,0.71
33.0,3.4,1,4.0,2,1,1.21
31.0,3.1,1,2.0,2,1,-1.26
31.0,3.1,1,4.0,3,1,-0.11
34.0,3.1,1,3.0,3,1,-1.2
44.0,3.7,1,4.0,6,1,0.47
33.0,3.3,1,3.0,3,1,-0.49
45.0,3.6,1,4.0,5,1,1.61
27.0,3.3,1,2.0,3,0,0.41
43.0,3.3,1,4.0,5,1,-1.16
40.0,3.8,1,3.0,6,1,0.43
34.0,2.6,1,4.0,3,1,1.62
33.0,2.9,1,3.0,3,1,1.33
42.0,3.0,1,4.0,5,1,-0.78
36.0,3.2,1,3.0,3,1,-1.59
38.0,3.1,1,4.0,4,1,0.62
40.0,3.7,1,3.0,3,1,-0.35
36.0,3.5,1,4.0,3,1,0.64
46.0,3.5,1,5.0,5,1,-0.37
34.0,3.1,1,3.0,5,0,-1.85
36.0,2.9,1,4.0,3,1,-0.93
41.0,3.2,1,5.0,3,1,2.33
33.5,3.5,1,4.0,3,1,0.04
32.5,3.4,1,4.0,4,1,-0.96
34.0,3.5,1,4.0,4,1,1.0
36.5,2.9,1,5.0,4,1,0.08
36.0,3.6,1,4.0,4,1,-0.12
47.0,2.5,1,4.0,4,1,1.08
33.0,3.7,2,3.0,3,1,-0.97
41.0,3.7,1,4.0,4,1,1.05
32.0,2.9,1,4.0,4,1,-1.06
40.0,3.5,1,5.0,5,1,-0.49
47.0,3.7,1,5.0,6,1,-1.0
33.0,3.3,1,4.0,3,1,0.97
22.0,3.5,1,4.0,3,0,-0.48
29.0,3.6,1,3.0,4,1,-0.85
43.0,3.2,1,3.0,3,1,1.21
32.0,2.5,2,2.0,2,1,-1.19
29.0,2.9,2,3.0,2,1,-0.9
36.0,3.0,1,4.0,3,1,0.54
33.0,3.6,1,3.0,3,1,0.25
39.0,1.9,1,3.0,1,1,-0.53
41.0,3.4,1,3.0,5,1,0.98
36.0,3.4,1,4.0,5,1,1.49
34.0,2.9,1,5.0,3,1,0.94
45.0,3.3,1,3.0,4,1,1.76
36.0,3.1,1,1.0,3,1,0.2
38.0,3.6,1,4.0,4,1,-0.46
33.0,3.5,1,4.0,4,1,-0.11
37.0,3.5,1,5.0,5,1,-0.21
37.0,3.2,1,4.0,4,1,-0.42
40.0,3.1,1,4.0,5,1,-0.79
34.0,3.4,2,4.0,5,1,1.62
39.0,3.3,1,2.0,4,1,-0.9
36.0,2.8,1,4.0,2,1,-1.66
44.5,3.2,1,5.0,5,1,0.42
40.0,3.0,1,3.0,4,1,0.57
35.0,3.3,1,2.0,4,1,1.32
32.0,3.5,1,3.0,5,1,-0.12
41.0,3.2,1,4.0,5,1,-1.03
40.5,3.8,1,4.0,4,1,-1.16
31.0,2.9,1,3.0,3,1,0.59
34.5,3.4,1,3.0,2,1,0.47
38.0,2.7,1,4.0,3,1,1.29
44.0,3.2,1,4.0,4,1,0.13
31.0,2.8,1,4.0,3,1,0.95
41.0,3.1,1,4.0,3,1,-0.73
33.0,2.7,1,5.0,5,1,-0.99
33.0,3.9,1,4.0,3,1,1.39
24.0,3.3,1,3.0,3,0,-0.43
42.0,4.0,1,3.0,1,1,0.95
32.0,3.2,1,5.0,3,1,0.15
34.0,3.3,1,4.0,3,1,-0.5
31.0,3.7,1,4.0,5,1,-0.82
31.0,3.0,2,3.0,1,0,-0.17
33.0,2.7,1,2.0,1,1,-0.6
35.0,3.5,1,4.0,3,1,0.98
41.0,2.6,1,1.0,3,1,1.16
35.0,3.7,1,3.0,3,1,0.5
28.0,3.2,1,3.0,2,1,-0.27
37.0,3.4,1,3.0,4,1,0.17
34.0,3.8,1,3.0,4,1,1.67
42.0,2.9,1,3.0,4,1,-0.39
23.5,2.7,1,3.0,1,0,0.28
37.0,2.3,1,1.0,4,0,-0.51
47.0,3.4,1,4.0,4,1,1.03
36.5,2.9,1,4.0,5,1,0.42
34.0,3.5,1,3.0,2,1,0.3
38.0,3.3,1,4.0,4,1,1.67
32.3,3.3,1,3.0,3,1,-0.48
36.0,3.2,1,4.0,3,1,0.33
35.0,3.6,1,3.0,4,1,-0.96
38.0,3.1,1,4.0,4,1,-1.2
38.0,3.7,1,2.0,3,1,-0.05
28.0,3.5,1,4.0,3,1,-1.42
35.0,2.6,1,3.0,3,1,-0.7
37.0,3.2,1,4.0,3,1,0.14
37.0,3.0,1,3.0,3,1,-1.19
36.0,2.8,1,4.0,3,1,-0.57
30.0,3.2,2,3.0,5,1,-0.37
42.0,3.8,1,2.0,5,1,0.38
39.0,3.5,1,4.0,4,1,0.46
31.0,3.0,1,4.0,3,1,2.75
37.0,3.3,1,4.0,5,1,1.67
41.0,2.8,1,4.0,4,1,-0.01
34.0,2.4,1,4.0,4,1,0.81
35.0,3.0,1,3.0,5,1,0.19
41.0,2.6,1,5.0,3,1,-0.18
40.0,2.4,1,4.0,4,1,-0.47
35.0,2.6,1,4.0,3,1,-0.72
29.5,3.5,1,3.0,3,1,-0.74
40.0,4.0,1,3.0,4,1,0.46
36.0,3.6,1,4.0,3,1,1.13
39.0,3.0,1,4.0,4,1,1.26
30.0,2.6,1,3.0,2,1,-0.33
32.0,3.7,1,3.0,4,1,-0.87
41.0,3.6,1,3.0,3,1,0.94
31.5,2.7,1,3.0,3,1,-0.46
32.0,3.0,2,4.0,4,1,-0.77
42.0,3.1,1,4.0,4,1,0.11
23.5,3.6,1,4.0,1,0,-0.95
38.0,3.3,1,5.0,4,1,0.67
37.0,2.6,1,2.0,3,1,-0.45
32.0,3.7,1,4.0,4,1,0.67
34.0,3.3,1,4.0,4,1,-0.65
25.0,3.4,1,4.0,3,1,-0.88
38.0,3.2,2,4.0,4,1,-2.22
38.0,3.3,1,4.0,4,1,1.59
41.0,3.5,1,3.0,3,1,0.81
35.0,2.9,1,4.0,4,1,0.53
38.0,3.5,1,3.0,4,1,1.69
36.5,3.3,1,2.0,4,1,-0.22
37.0,3.4,1,3.0,3,1,0.41
43.0,3.9,1,4.0,5,1,-0.23
37.0,2.5,1,3.0,3,1,-1.05
34.0,3.6,1,5.0,4,1,1.04
35.0,3.2,1,3.0,3,1,-0.9
27.0,2.9,1,3.0,1,1,-1.35
28.5,2.8,1,3.0,1,1,2.73
31.0,3.5,1,4.0,4,1,-0.43
35.0,2.7,1,4.0,3,1,-1.15
36.0,2.8,1,2.0,3,1,0.11
36.0,3.1,1,3.0,5,1,0.35
32.0,2.8,1,4.0,3,1,-1.89
37.0,3.1,1,5.0,2,1,1.09
44.0,4.0,1,3.0,5,1,-1.05
40.0,3.4,1,4.0,4,1,-0.61
35.0,3.4,1,4.0,2,1,-1.26
37.0,3.5,1,4.0,3,1,-0.18
32.0,3.2,1,3.0,5,0,0.18
44.0,3.4,1,4.0,5,1,2.47
32.0,3.5,1,4.0,2,1,-0.66
41.0,3.8,1,3.0,6,1,0.33
37.0,3.8,1,3.0,4,1,-0.15
33.0,3.8,1,2.0,3,1,1.24
37.0,3.4,1,3.0,3,1,0.9
38.0,3.7,1,4.0,3,1,0.14
34.0,3.0,1,3.0,2,1,0.21
30.5,3.1,1,4.0,3,1,0.91
34.5,3.1,1,3.0,3,1,0.83
